1,0.3972882081972004
9,1.2739459437881364
13,2.180825657070601
17,3.4223475359873388
18,3.6672957428080846
21,4.185317028582257
23,4.375240232600487
25,4.768360221173384
26,4.9024602946840465
28,5.262562308864502
29,5.50682844616951
31,5.716504223034046
32,5.933542308340534
33,6.134231687623744
36,6.450325941422643
37,6.662749683115258
38,6.815220522479723
40,7.063102283177203
41,7.125923549760162
46,7.523645177308419
48,7.783043545257811
50,7.97724467246328
51,8.015768905980691
53,8.191966481088762
54,8.272666940310959
55,8.331542500798376
56,8.394382367592142
59,8.732886283767996
62,8.884989765226749
69,9.26260415645319
70,9.338322555062927
72,9.4212441464936
81,9.740816743501433
82,9.739527541681964
83,9.71090115951056
85,9.831288840729208
86,9.793999636113426
89,9.821974974942378
95,9.84204731250562
96,9.806146266110828
98,9.849536980192417
100,9.719016149641067
102,9.750565933513045
103,9.756293070800448
104,9.640979944446205
107,9.523790220665155
108,9.486405991607631
109,9.482849472949267
110,9.314261693280876
111,9.244048246222981
112,9.208381369729569
116,9.143263333992866
118,9.099262055306733
120,8.912891694849794
121,8.870719533277864
128,8.328287680051737
129,8.23762107854351
130,8.17355354788684
132,8.164903863387266
135,8.798095291294047
137,7.660359912759347
138,7.590274086719467
139,7.578112677419391
140,7.529380390897238
142,7.295164141574003
143,7.246604949231108
144,7.115509143044164
146,6.8929328951971724
148,6.710332153554832
151,6.430161578226574
152,6.290824379255366
153,6.200616244446154
154,5.754169244235068
155,5.62281959308291
159,5.0892637481478085
161,4.64042132270179
162,4.479211786457043
163,4.3159881706345535
165,3.734549239019951
167,3.5040274561317166
168,3.379912259700703
177,0.3000990162452452
196,0.13774746125892307
197,0.22712455590131214
198,0.3357809910318341
200,0.8757902124773648
201,1.37828608679273
203,1.6886085661369408
207,1.7951984283973648
209,1.6734163614229332
210,1.3501564844706597
211,1.35564326793951
212,1.386034683440041
213,1.4465367019639501
217,1.9580524354344757
220,2.024130775479665
221,1.878935541938545
225,2.175652200645436
230,1.844330371944019
235,2.0719158572714966
237,1.9719783373365969
241,2.084764099113326
242,2.0910494095848615
243,2.3188332201481625
244,2.747119666005822
246,2.410251681220609
250,2.446114257421495
251,2.432321812511819
252,2.4002535943400964
255,2.4247052681904715
256,2.9181784342025727
260,2.5444615587251973
263,2.1494942178395884
264,2.1579749005898097
265,2.2149461980470004
266,2.1554192098883194
268,2.304690138199129
271,2.4634119423724044
272,2.3727696688058155
276,2.5444090911798534
277,2.6098392479272685
278,2.3439514303167246
279,2.3742050201285276
282,2.749485131616967
284,3.4244465322212636
289,3.9300096172457697
291,2.376405258598408
292,2.3355184987340514
298,2.1350335709509576
300,2.351358470198544
301,2.7186819185350095
304,2.596305163633546
305,2.59475114799322
307,3.693392440271042
308,9.058236655635064
310,10.60284006049906
312,9.710923669410164
313,9.380684928743571
315,9.061712848146398
320,8.716274593923133
324,7.464029756617932
326,8.434775535655033
327,8.349274978908081
329,7.275034936208413
332,7.648810077441353
336,6.854231878444883
337,7.126769717530972
340,6.494379059335309
342,6.179654666922763
343,5.9405837251185405
344,5.840690270596426
345,5.5960189405329785
347,5.2217382786600925
349,5.037174972721124
350,4.8455297028605715
351,4.494953794821377
355,4.064357203798667
356,3.910574041985201
358,3.3584892458020303
359,3.2876627391984425
362,2.5547418111791256
363,2.1993323293637768
366,0.31867786651881036
392,2.3476542304052472
394,2.5082429218247553
397,3.766885808124655
398,3.944223826752489
403,5.158352709917617
406,5.5084925520379135
407,5.597179519474449
408,5.748896128163226
410,6.050848303341051
415,6.640198317310527
416,6.768623409540278
417,6.84459426580756
418,6.907129221729167
419,7.056923359120087
420,7.197720859715713
421,7.296353477122006
428,7.992914087328759
430,8.209608968338564
431,8.289494471741968
432,8.334379505842564
437,8.699507688019352
439,8.799479954492126
441,8.916915270141708
442,8.973896552928569
443,9.032758392254316
444,9.062648742727527
445,9.093661489149444
448,9.246675801991724
449,9.31434822199183
451,9.389842890139443
453,9.490052045503194
457,9.620118601151606
458,9.617125357043722
459,9.605946219470134
461,9.605837778744757
464,9.657015498177076
465,9.662180898671188
468,9.676292243509824
470,9.66729531562109
471,9.647808854877244
472,9.687678508567522
