1,0.38233736857929407
9,1.2947193321505082
13,2.1587515554143466
17,3.3795053037616443
18,3.6269916319774738
21,4.207899088586599
23,4.358048980627617
25,4.761183657785026
26,4.901275259369352
28,5.267304823747478
29,5.509602465609736
31,5.694185816322835
32,5.890562537601658
33,6.1064102718101525
36,6.418492214480811
37,6.657917166790166
38,6.777504147273301
40,7.03908590556958
41,7.11137685867528
46,7.515363421030031
48,7.754081592312767
50,7.949171317182137
51,7.990612205810853
53,8.163515129449308
54,8.244535145688227
55,8.3188838339792
56,8.386518556633721
59,8.727073928623462
62,8.867936857693755
69,9.260910100590733
70,9.30534612934876
72,9.417281625872283
81,9.722247307698343
82,9.730305709095092
83,9.698574542446755
85,9.825701768168535
86,9.772746685466824
89,9.801552807795016
95,9.825885568888712
96,9.789481498452648
98,9.816235814075302
100,9.710707638873913
102,9.734153042830378
103,9.7396700021308
104,9.620040529333194
107,9.514630842434553
108,9.505279637276738
109,9.471207494363924
110,9.31045251842375
111,9.252767815080208
112,9.206905289798469
116,9.13354436275807
118,9.077688955099305
120,8.875816927811282
121,8.844187998794977
128,8.278590595515695
129,8.21756746849059
130,8.159242830820665
132,8.152912739985187
135,8.610974005955233
137,7.642519857057596
138,7.56785037292066
139,7.549437646399134
140,7.523319749536483
142,7.2701149255288255
143,7.200779194728422
144,7.066196678639753
146,6.884926917691329
148,6.691263337733304
151,6.41652473282255
152,6.272518294632463
153,6.140863047974142
154,5.731744459551939
155,5.605371555209329
159,5.009749028095928
161,4.6327519624558064
162,4.405640548703826
163,4.283780977367299
165,3.723310907760916
167,3.48829359713645
168,3.3772003624543183
177,0.2827484890945421
196,0.10122926027904237
197,0.16825703482384405
198,0.28452727171642345
200,0.8344525524709866
201,1.3596383456724581
203,1.656610078974391
207,1.7753151743492093
209,1.6665084408688682
210,1.3255758090410132
211,1.3524167512267886
212,1.357630111941088
213,1.4333411413422386
217,1.9637033925461946
220,2.010738970271384
221,1.8611934787963271
225,2.150175788841651
230,1.8360628611357739
235,2.0560187993915586
237,1.9593186499788895
241,2.0640683935324162
242,2.0692415596473017
243,2.3176312050906267
244,2.732898438263745
246,2.4081464588822445
250,2.4290068976841717
251,2.4197171559747432
252,2.3894599692257126
255,2.403946944129401
256,2.8915648154858125
260,2.5232945383618524
263,2.134636112711449
264,2.1365032632624033
265,2.2012995585697817
266,2.1319062690125907
268,2.281764840835561
271,2.4412065530307627
272,2.356522293360729
276,2.529740943836731
277,2.5912601752298796
278,2.325726488263026
279,2.3606756876824364
282,2.732210604275555
284,3.423551517301224
289,3.9112057407585636
291,2.3717772141551365
292,2.3313509702016986
298,2.108162325691841
300,2.3316438075132493
301,2.6997848554555177
304,2.5783283641985326
305,2.577427639169242
307,3.678696177260395
308,9.059390829419648
310,10.577643075828552
312,9.67656536846372
313,9.362276334526047
315,9.054382286230739
320,8.694527188779965
324,7.366427131087249
326,8.395912124630327
327,8.331837669975172
329,7.222948038266561
332,7.60105393012144
336,6.828390062622553
337,7.070751361677256
340,6.523616597700503
342,6.14082989947183
343,5.963134950851622
344,5.834478042837452
345,5.6149415537553535
347,5.216943811988509
349,5.009345992087159
350,4.855461451369455
351,4.463762829700197
355,4.053188953776708
356,3.9274489769263647
358,3.3715637082764345
359,3.253587742776066
362,2.5020720215341723
363,2.18290732478827
366,0.3345693817814543
392,2.3011257553531657
394,2.5058843251027008
397,3.7614743277997738
398,3.9013456352127904
403,5.092718124026949
406,5.51432696904971
407,5.609282104506849
408,5.7531351412856475
410,6.0261970604828425
415,6.657079498757232
416,6.805127972022544
417,6.880091325371315
418,6.9072741355967455
419,7.00095752181048
420,7.152531805790359
421,7.266824795088394
428,7.966062000463654
430,8.200492466936689
431,8.27755237379887
432,8.314591802729733
437,8.662095137501074
439,8.773180176974451
441,8.893763225751783
442,8.96493053593176
443,8.991117214375915
444,9.045449846993211
445,9.083039480741348
448,9.225974166249534
449,9.313082798770798
451,9.368354665505262
453,9.480014165934703
457,9.609221309852717
458,9.592828149547316
459,9.60010457227332
461,9.578869986211476
464,9.635984201220815
465,9.659504041275706
468,9.669894054170289
470,9.651958714669544
471,9.638114032581317
472,9.68291643314784
473,9.60665343413049
474,9.674599239467543
475,9.602693794999556
477,9.569037333483475
478,9.604669842741602
481,9.50456464291168
482,9.44720160121214
483,9.40909755673404
484,9.402499963105763
486,9.33848330074105
487,9.347176563891175
489,9.21337162443447
492,9.111162549011102
493,9.003565875641536
496,8.89529540003438
499,8.648219151208217
501,8.62282845174637
507,8.240961378752493
514,7.526297440737904
516,7.34864736654932
519,7.1989555067516395
520,7.231547903586561
525,6.627824177979212
529,6.005157339449772
530,5.820033152856814
531,5.77434002720641
533,5.535378822268709
535,5.188008309245902
538,4.906220313779558
539,4.716790094945907
541,4.237072766439814
543,3.848229870824646
